ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-05-16,10673.366616647461,9584.560411929273,11099.156533866631,10673.366616647461,10673.366616647461,-308.33711683518624,-308.33711683518624,-308.33711683518624,130.40851066598714,130.40851066598714,130.40851066598714,-438.7456275011733,-438.7456275011733,-438.7456275011733,0.0,0.0,0.0,10365.029499812275
2018-05-17,10672.810452786809,9608.667188213682,11061.83884538972,10672.810452786809,10672.810452786809,-293.7538020625917,-293.7538020625917,-293.7538020625917,132.16746761309435,132.16746761309435,132.16746761309435,-425.92126967568606,-425.92126967568606,-425.92126967568606,0.0,0.0,0.0,10379.056650724217
2018-05-18,10672.254288926153,9694.785263305539,11072.523712959286,10672.254288926153,10672.254288926153,-292.019442111753,-292.019442111753,-292.019442111753,119.5019211950775,119.5019211950775,119.5019211950775,-411.5213633068305,-411.5213633068305,-411.5213633068305,0.0,0.0,0.0,10380.234846814401
2018-05-21,10670.585797344189,9707.907272360922,11199.107742945678,10670.585797344189,10670.585797344189,-232.02032657430848,-232.02032657430848,-232.02032657430848,128.19211995654285,128.19211995654285,128.19211995654285,-360.2124465308513,-360.2124465308513,-360.2124465308513,0.0,0.0,0.0,10438.56547076988
2018-05-22,10670.029633483537,9724.677607301304,11231.81634898332,10670.029633483537,10670.029633483537,-209.79257120060845,-209.79257120060845,-209.79257120060845,131.1908959693866,131.1908959693866,131.1908959693866,-340.98346716999504,-340.98346716999504,-340.98346716999504,0.0,0.0,0.0,10460.237062282928
2018-05-23,10669.47346962288,9757.998357013827,11210.779424462055,10669.47346962288,10669.47346962288,-190.62325046189855,-190.62325046189855,-190.62325046189855,130.4085106654695,130.4085106654695,130.4085106654695,-321.03176112736804,-321.03176112736804,-321.03176112736804,0.0,0.0,0.0,10478.850219160982
2018-05-24,10668.917305762227,9735.842202955224,11274.654710571787,10668.917305762227,10668.917305762227,-168.41593615487392,-168.41593615487392,-168.41593615487392,132.16746761275976,132.16746761275976,132.16746761275976,-300.5834037676337,-300.5834037676337,-300.5834037676337,0.0,0.0,0.0,10500.501369607353
2018-05-25,10668.361141901572,9782.647738802201,11208.688420143277,10668.361141901572,10668.361141901572,-160.37031527130435,-160.37031527130435,-160.37031527130435,119.5019211947739,119.5019211947739,119.5019211947739,-279.8722364660783,-279.8722364660783,-279.8722364660783,0.0,0.0,0.0,10507.990826630268
2018-05-28,10666.69265031961,9845.80655462752,11301.83961766229,10666.69265031961,10666.69265031961,-90.31445912535872,-90.31445912535872,-90.31445912535872,128.1921199559147,128.1921199559147,128.1921199559147,-218.50657908127343,-218.50657908127343,-218.50657908127343,0.0,0.0,0.0,10576.378191194251
2018-05-29,10666.136486458954,9891.538216202234,11364.554172236069,10666.136486458954,10666.136486458954,-67.86318359300965,-67.86318359300965,-67.86318359300965,131.1908959691219,131.1908959691219,131.1908959691219,-199.05407956213153,-199.05407956213153,-199.05407956213153,0.0,0.0,0.0,10598.273302865944
2018-05-30,10665.5803225983,9853.063620309558,11358.276105653993,10665.5803225983,10665.5803225983,-50.032673533581544,-50.032673533581544,-50.032673533581544,130.40851066511286,130.40851066511286,130.40851066511286,-180.4411841986944,-180.4411841986944,-180.4411841986944,0.0,0.0,0.0,10615.547649064718
2018-05-31,10665.024158737646,9934.685142160464,11376.263484075804,10665.024158737646,10665.024158737646,-30.67252154189895,-30.67252154189895,-30.67252154189895,132.16746761305032,132.16746761305032,132.16746761305032,-162.83998915494925,-162.83998915494925,-162.83998915494925,0.0,0.0,0.0,10634.351637195747
2018-06-01,10664.467994876992,9901.281723869643,11401.9145203557,10664.467994876992,10664.467994876992,-26.894463469260884,-26.894463469260884,-26.894463469260884,119.50192119447028,119.50192119447028,119.50192119447028,-146.3963846637312,-146.3963846637312,-146.3963846637312,0.0,0.0,0.0,10637.57353140773
2018-06-04,10662.79950329503,9972.037889915922,11413.295531260366,10662.79950329503,10662.79950329503,23.177861375981653,23.177861375981653,23.177861375981653,128.19211995623328,128.19211995623328,128.19211995623328,-105.01425858025164,-105.01425858025164,-105.01425858025164,0.0,0.0,0.0,10685.977364671011
2018-06-05,10662.243339434373,9982.428661209686,11429.68059895044,10662.243339434373,10662.243339434373,37.152554387557856,37.152554387557856,37.152554387557856,131.1908959688572,131.1908959688572,131.1908959688572,-94.03834158129935,-94.03834158129935,-94.03834158129935,0.0,0.0,0.0,10699.395893821931
2018-06-06,10661.687175573721,9973.7944591277,11440.227726951389,10661.687175573721,10661.687175573721,45.938805083486585,45.938805083486585,45.938805083486585,130.4085106658311,130.4085106658311,130.4085106658311,-84.46970558234453,-84.46970558234453,-84.46970558234453,0.0,0.0,0.0,10707.625980657207
2018-06-07,10661.131011713065,9971.495884275166,11477.129661914167,10661.131011713065,10661.131011713065,55.91135098185518,55.91135098185518,55.91135098185518,132.1674676124451,132.1674676124451,132.1674676124451,-76.25611663058991,-76.25611663058991,-76.25611663058991,0.0,0.0,0.0,10717.04236269492
2018-06-08,10660.574847852411,9967.082373348941,11457.851060777979,10660.574847852411,10660.574847852411,50.1888061818595,50.1888061818595,50.1888061818595,119.5019211949931,119.5019211949931,119.5019211949931,-69.3131150131336,-69.3131150131336,-69.3131150131336,0.0,0.0,0.0,10710.76365403427
2018-06-11,10658.906356270449,10089.370495203226,11397.305281532892,10658.906356270449,10658.906356270449,73.35673256027917,73.35673256027917,73.35673256027917,128.1921199559075,128.1921199559075,128.1921199559075,-54.835387395628324,-54.835387395628324,-54.835387395628324,0.0,0.0,0.0,10732.263088830729
2018-06-12,10658.350192409793,10048.443211187106,11426.569878907541,10658.350192409793,10658.350192409793,79.60601894078842,79.60601894078842,79.60601894078842,131.1908959685925,131.1908959685925,131.1908959685925,-51.584877027804104,-51.584877027804104,-51.584877027804104,0.0,0.0,0.0,10737.956211350582
2018-06-13,10657.794028549139,9975.006034979217,11456.624829420647,10657.794028549139,10657.794028549139,81.60100409757058,81.60100409757058,81.60100409757058,130.40851066531349,130.40851066531349,130.40851066531349,-48.80750656774289,-48.80750656774289,-48.80750656774289,0.0,0.0,0.0,10739.39503264671
2018-06-14,10657.237864688484,10028.206652277157,11507.096022007803,10657.237864688484,10657.237864688484,85.86892367963237,85.86892367963237,85.86892367963237,132.16746761273566,132.16746761273566,132.16746761273566,-46.29854393310328,-46.29854393310328,-46.29854393310328,0.0,0.0,0.0,10743.106788368117
2018-06-15,10656.68170082783,10022.896183466779,11414.560801964288,10656.68170082783,10656.68170082783,75.6520222373172,75.6520222373172,75.6520222373172,119.50192119468952,119.50192119468952,119.50192119468952,-43.84989895737232,-43.84989895737232,-43.84989895737232,0.0,0.0,0.0,10732.333723065147
2018-06-18,10655.013209245866,9999.967522659674,11411.267963847771,10655.013209245866,10655.013209245866,93.34616504269029,93.34616504269029,93.34616504269029,128.1921199563971,128.1921199563971,128.1921199563971,-34.8459549137068,-34.8459549137068,-34.8459549137068,0.0,0.0,0.0,10748.359374288557
2018-06-19,10654.457045385212,10008.850924879975,11451.692373587752,10654.457045385212,10654.457045385212,100.51628723432755,100.51628723432755,100.51628723432755,131.19089596930147,131.19089596930147,131.19089596930147,-30.6746087349739,-30.6746087349739,-30.6746087349739,0.0,0.0,0.0,10754.97333261954
2018-06-20,10653.900881524558,10031.739077461532,11445.156215136445,10653.900881524558,10653.900881524558,104.75468820302231,104.75468820302231,104.75468820302231,130.4085106654943,130.4085106654943,130.4085106654943,-25.653822462471986,-25.653822462471986,-25.653822462471986,0.0,0.0,0.0,10758.65556972758
2018-06-21,10653.344717663904,10030.07302807715,11503.84232748388,10653.344717663904,10653.344717663904,112.50753499506955,112.50753499506955,112.50753499506955,132.16746761271364,132.16746761271364,132.16746761271364,-19.659932617644085,-19.659932617644085,-19.659932617644085,0.0,0.0,0.0,10765.852252658973
2018-06-22,10652.78855380325,9996.854630222653,11481.613685104607,10652.78855380325,10652.78855380325,106.90482378019918,106.90482378019918,106.90482378019918,119.5019211943601,119.5019211943601,119.5019211943601,-12.597097414160908,-12.597097414160908,-12.597097414160908,0.0,0.0,0.0,10759.69337758345
2018-06-25,10651.120062221285,10067.560605244922,11517.546995983941,10651.120062221285,10651.120062221285,143.69623209117032,143.69623209117032,143.69623209117032,128.1921199560713,128.1921199560713,128.1921199560713,15.504112135098998,15.504112135098998,15.504112135098998,0.0,0.0,0.0,10794.816294312455
2018-06-26,10650.563898360631,10149.539484655143,11553.054711845261,10650.563898360631,10650.563898360631,158.37294986196628,158.37294986196628,158.37294986196628,131.19089596903675,131.19089596903675,131.19089596903675,27.182053892929527,27.182053892929527,27.182053892929527,0.0,0.0,0.0,10808.936848222598
2018-06-27,10650.007734499977,10123.283163829505,11511.100060368473,10650.007734499977,10650.007734499977,170.34792889574027,170.34792889574027,170.34792889574027,130.40851066567507,130.40851066567507,130.40851066567507,39.9394182300652,39.9394182300652,39.9394182300652,0.0,0.0,0.0,10820.355663395718
2018-06-28,10649.451570639321,10096.125924806214,11551.39861547897,10649.451570639321,10649.451570639321,185.85302108613743,185.85302108613743,185.85302108613743,132.16746761269164,132.16746761269164,132.16746761269164,53.6855534734458,53.6855534734458,53.6855534734458,0.0,0.0,0.0,10835.304591725459
2018-06-29,10648.895406800855,10072.19567477278,11562.610229826432,10648.895406800855,10648.895406800855,187.8048071487933,187.8048071487933,187.8048071487933,119.50192119493452,119.50192119493452,119.50192119493452,68.30288595385878,68.30288595385878,68.30288595385878,0.0,0.0,0.0,10836.700213949649
2018-07-02,10647.226915285455,10182.136540324203,11606.905000648796,10647.226915285455,10647.226915285455,244.0638627475185,244.0638627475185,244.0638627475185,128.1921199563899,128.1921199563899,128.1921199563899,115.87174279112858,115.87174279112858,115.87174279112858,0.0,0.0,0.0,10891.290778032973
2018-07-03,10646.670751446987,10216.31101471497,11652.806757543507,10646.670751446987,10646.670751446987,263.5706871826737,263.5706871826737,263.5706871826737,131.19089596942797,131.19089596942797,131.19089596942797,132.37979121324565,132.37979121324565,132.37979121324565,0.0,0.0,0.0,10910.24143862966
2018-07-04,10646.114587608521,10134.99431547512,11639.67517289957,10646.114587608521,10646.114587608521,279.30234281578106,279.30234281578106,279.30234281578106,130.40851066585589,130.40851066585589,130.40851066585589,148.89383214992517,148.89383214992517,148.89383214992517,0.0,0.0,0.0,10925.416930424302
2018-07-05,10645.558423770053,10179.2940683833,11678.247052425355,10645.558423770053,10645.558423770053,297.38355505045246,297.38355505045246,297.38355505045246,132.16746761253432,132.16746761253432,132.16746761253432,165.2160874379181,165.2160874379181,165.2160874379181,0.0,0.0,0.0,10942.941978820505
2018-07-06,10645.002259931587,10253.523601221379,11721.657251659182,10645.002259931587,10645.002259931587,300.65351369401566,300.65351369401566,300.65351369401566,119.50192119460507,119.50192119460507,119.50192119460507,181.15159249941055,181.15159249941055,181.15159249941055,0.0,0.0,0.0,10945.655773625604
2018-07-09,10643.333768416187,10288.80467195516,11708.184165142582,10643.333768416187,10643.333768416187,353.01783167698835,353.01783167698835,353.01783167698835,128.1921199567085,128.1921199567085,128.1921199567085,224.82571172027983,224.82571172027983,224.82571172027983,0.0,0.0,0.0,10996.351600093176
2018-07-10,10642.77760457772,10264.753390737025,11721.73457528358,10642.77760457772,10642.77760457772,368.66794348685977,368.66794348685977,368.66794348685977,131.1908959688251,131.1908959688251,131.1908959688251,237.47704751803468,237.47704751803468,237.47704751803468,0.0,0.0,0.0,11011.44554806458
2018-07-11,10642.221440739253,10270.470831318353,11739.126126916626,10642.221440739253,10642.221440739253,379.3685759835278,379.3685759835278,379.3685759835278,130.40851066571474,130.40851066571474,130.40851066571474,248.96006531781302,248.96006531781302,248.96006531781302,0.0,0.0,0.0,11021.590016722781
2018-07-12,10641.665276900785,10271.508522629334,11706.46464678605,10641.665276900785,10641.665276900785,391.34885695860777,391.34885695860777,391.34885695860777,132.16746761282485,132.16746761282485,132.16746761282485,259.1813893457829,259.1813893457829,259.1813893457829,0.0,0.0,0.0,11033.014133859393
2018-07-13,10641.109113062319,10331.769998484877,11722.174284716539,10641.109113062319,10641.109113062319,387.5759878277106,387.5759878277106,387.5759878277106,119.50192119430149,119.50192119430149,119.50192119430149,268.0740666334091,268.0740666334091,268.0740666334091,0.0,0.0,0.0,11028.68510089003
2018-07-16,10639.440621546915,10345.386650701117,11781.973803675979,10639.440621546915,10639.440621546915,414.71535606563555,414.71535606563555,414.71535606563555,128.1921199565537,128.1921199565537,128.1921199565537,286.5232361090818,286.5232361090818,286.5232361090818,0.0,0.0,0.0,11054.15597761255
2018-07-17,10638.88445770845,10324.931624029176,11758.258392053687,10638.88445770845,10638.88445770845,421.17166829346706,421.17166829346706,421.17166829346706,131.19089596921629,131.19089596921629,131.19089596921629,289.9807723242508,289.9807723242508,289.9807723242508,0.0,0.0,0.0,11060.056126001917
2018-07-18,10638.328293869983,10302.089028674818,11750.72476484409,10638.328293869983,10638.328293869983,422.59067895431957,422.59067895431957,422.59067895431957,130.40851066589556,130.40851066589556,130.40851066589556,292.18216828842395,292.18216828842395,292.18216828842395,0.0,0.0,0.0,11060.918972824302
2018-07-19,10637.772130031515,10358.566834491792,11776.003007901882,10637.772130031515,10637.772130031515,425.38372465709307,425.38372465709307,425.38372465709307,132.16746761311543,132.16746761311543,132.16746761311543,293.21625704397763,293.21625704397763,293.21625704397763,0.0,0.0,0.0,11063.155854688608
2018-07-20,10637.21596619305,10315.737446213918,11787.20348641466,10637.21596619305,10637.21596619305,412.69347452694126,412.69347452694126,412.69347452694126,119.50192119399786,119.50192119399786,119.50192119399786,293.1915533329434,293.1915533329434,293.1915533329434,0.0,0.0,0.0,11049.90944071999
2018-07-23,10635.547474677647,10350.236622096863,11782.317519971515,10635.547474677647,10635.547474677647,416.2701999252711,416.2701999252711,416.2701999252711,128.19211995622794,128.19211995622794,128.19211995622794,288.07807996904313,288.07807996904313,288.07807996904313,0.0,0.0,0.0,11051.817674602918
2018-07-24,10634.991310839181,10305.775376303047,11774.382434594765,10634.991310839181,10634.991310839181,416.3740460822393,416.3740460822393,416.3740460822393,131.19089596895162,131.19089596895162,131.19089596895162,285.1831501132878,285.1831501132878,285.1831501132878,0.0,0.0,0.0,11051.36535692142
2018-07-25,10634.435147000713,10249.893545249643,11728.429466782456,10634.435147000713,10634.435147000713,412.35921386367284,412.35921386367284,412.35921386367284,130.40851066553893,130.40851066553893,130.40851066553893,281.95070319813397,281.95070319813397,281.95070319813397,0.0,0.0,0.0,11046.794360864385
2018-07-26,10633.878983162247,10312.769593863779,11746.824439795266,10633.878983162247,10633.878983162247,410.70307779684083,410.70307779684083,410.70307779684083,132.16746761295812,132.16746761295812,132.16746761295812,278.5356101838827,278.5356101838827,278.5356101838827,0.0,0.0,0.0,11044.582060959088
2018-07-27,10633.32281932378,10366.705985816132,11794.637888417343,10633.32281932378,10633.32281932378,394.59007448339156,394.59007448339156,394.59007448339156,119.50192119454651,119.50192119454651,119.50192119454651,275.0881532888451,275.0881532888451,275.0881532888451,0.0,0.0,0.0,11027.91289380717
2018-07-30,10631.65432780838,10240.928537055095,11694.361074715409,10631.65432780838,10631.65432780838,394.11655794079707,394.11655794079707,394.11655794079707,128.19211995590211,128.19211995590211,128.19211995590211,265.924437984895,265.924437984895,265.924437984895,0.0,0.0,0.0,11025.770885749176
2018-07-31,10631.098163969913,10316.332749410525,11719.644352969503,10631.098163969913,10631.098163969913,394.8512770663692,394.8512770663692,394.8512770663692,131.19089596868693,131.19089596868693,131.19089596868693,263.6603810976822,263.6603810976822,263.6603810976822,0.0,0.0,0.0,11025.949441036282
2018-08-01,10630.542000131445,10309.564227434612,11750.061910749984,10630.542000131445,10630.542000131445,392.3627421090905,392.3627421090905,392.3627421090905,130.4085106660962,130.4085106660962,130.4085106660962,261.9542314429944,261.9542314429944,261.9542314429944,0.0,0.0,0.0,11022.904742240535
2018-08-02,10629.985836292977,10305.509175172358,11739.039065669644,10629.985836292977,10629.985836292977,393.0470389382613,393.0470389382613,393.0470389382613,132.16746761293606,132.16746761293606,132.16746761293606,260.8795713253253,260.8795713253253,260.8795713253253,0.0,0.0,0.0,11023.032875231238
